Date,Open,High,Low,Close,ema3,ema21
2021-10-14,2692.244534262926,2709.293059638986,2679.1338601958696,2692.294189453125,2678.9189694324773,2544.718642773014
2021-10-18,2660.58972310013,2736.7602947793257,2654.30858521744,2699.47265625,2689.195812841239,2558.7871894527398
2021-10-19,2715.624017349769,2743.091369187509,2699.8713955332682,2723.64990234375,2706.4228575924944,2573.774708806468
2021-10-20,2734.517166036606,2734.517166036606,2683.4210016908305,2692.294189453125,2699.3585235228097,2584.549207047073
2021-10-21,2719.21320341813,2719.811499791468,2595.3860569845506,2614.628173828125,2656.993348675467,2587.2836585726236
2021-10-22,2612.135493684624,2656.9006190949613,2603.6610083043497,2619.51318359375,2638.2532661346086,2590.213615392726
2021-10-25,2671.9554530165365,2671.9554530165365,2562.285639646455,2593.990234375,2616.1217502548043,2590.5569443911145
2021-10-26,2609.2444713303466,2660.8887909793707,2595.3361496632783,2653.0625,2634.592125127402,2596.2392676282857
2021-10-27,2644.039438645658,2668.7650446720154,2612.085595089066,2619.51318359375,2627.052654360576,2598.355078170601
2021-10-28,2612.135470326289,2630.0315406112813,2582.7240213283403,2590.7998046875,2608.926229524038,2597.6682351266827
2021-10-29,2588.3570642765076,2588.3570642765076,2494.1906226101037,2528.636962890625,2568.7815962073314,2591.392664923405
2021-11-01,2528.6369769767257,2548.3276937023206,2486.6135953533194,2530.182373046875,2549.481984627103,2585.8280929346292
2021-11-02,2537.3607342650207,2540.3517292366496,2487.760067652178,2493.29345703125,2521.3877208291765,2577.4158533070495
2021-11-03,2498.5275821810974,2512.435659471616,2453.612761095098,2476.14501953125,2498.766370180213,2568.2094138728858
2021-11-04,2485.4669290640645,2497.3810103827304,2482.5258326828066,2491.349365234375,2495.057867707294,2561.22213672393
2021-11-08,2511.837513711134,2512.4358100766517,2449.0266184592174,2494.43994140625,2494.748904556772,2555.151028058686
2021-11-09,2497.4807919694704,2521.3089544578784,2479.5847208043815,2514.130615234375,2504.4397598955734,2551.421899620112
2021-11-10,2509.1455549678662,2550.3216331446833,2496.134678564441,2542.245849609375,2523.342804752474,2550.5877132554992
2021-11-11,2532.4256045911507,2562.7841544322387,2527.9391121986414,2546.882080078125,2535.1124424152995,2550.2508375121015
2021-11-12,2555.206862663954,2590.9493493192663,2549.3246700180334,2585.31640625,2560.2144243326497,2553.438616488274
2021-11-15,2592.195569346856,2594.3889169162844,2562.285620469777,2570.062255859375,2565.138340096012,2554.949856431101
2021-11-16,2564.3296475604075,2567.2707440030454,2487.5108762281934,2510.342041015625,2537.7401905558186,2550.8946004842396
2021-11-17,2491.4488009395104,2491.4488009395104,2453.612764928248,2456.603759765625,2497.1719751607216,2542.322705873456
2021-11-18,2452.615850316224,2481.5288013971876,2442.6957657820726,2465.8759765625,2481.523975861611,2535.3730032088233
2021-11-22,2428.7877111628595,2441.648892161885,2343.9430565425037,2356.65478515625,2419.0893805089304,2519.125892476771
2021-11-23,2326.0469179697043,2394.0421529234964,2302.069060322896,2378.6884765625,2398.8889285357154,2506.3588546663827
2021-11-24,2372.8560467324673,2402.6661997043484,2336.5155059588174,2344.341796875,2371.6153627053577,2491.6300312308026
2021-11-25,2365.8769026678065,2494.4896799304056,2350.0743826720413,2485.466796875,2428.5410797901786,2491.069737198457
2021-11-26,2460.392410822457,2470.1630426748466,2394.291375995369,2405.358154296875,2416.949617043527,2483.277775116495
2021-11-29,2431.7786881252314,2492.4957881617347,2391.8987555146437,2434.17138671875,2425.5605018811384,2478.813557989427
2021-11-30,2460.591880370074,2468.4680698201337,2381.6795598517933,2398.1796875,2411.870094690569,2471.4832061267516
2021-12-01,2425.6967854586796,2466.5737144368163,2417.820596506492,2459.5947265625,2435.7324106265346,2470.402435257274
2021-12-02,2462.2867865358894,2488.707242920577,2454.211245912043,2475.3974609375,2455.5649357820175,2470.856528500931
2021-12-03,2490.9005427704064,2491.000339967024,2392.7960039707255,2401.021240234375,2428.2930880081963,2464.507865931244
2021-12-06,2408.7479130865195,2417.72089786209,2350.0744652742555,2355.50830078125,2391.9006943947234,2454.598814553972
2021-12-07,2369.01735455753,2396.7838538885276,2352.9159297740953,2374.700439453125,2383.300566923924,2447.3353259084406
2021-12-08,2416.823786948641,2424.5006255282537,2399.0771677152798,2410.841796875,2397.0711818994623,2444.017732359946
2021-12-09,2427.690851243721,2467.4709858989327,2417.720868281735,2449.076416015625,2423.0737989575437,2444.47761269228
2021-12-10,2432.9250286863626,2458.597734142227,2423.0548431751813,2451.56884765625,2437.321323306897,2445.1222704162774
2021-12-13,2466.0754346081217,2466.6737309850955,2396.7840488368406,2402.4169921875,2419.869157747198,2441.239972395479
2021-12-14,2372.8559187140877,2398.7778741286115,2366.2756326688254,2373.00537109375,2396.437264420474,2435.0368268225943
2021-12-15,2376.8440467883397,2397.781011965586,2354.0128821248427,2366.076416015625,2381.2568402180495,2428.767698567415
2021-12-16,2398.4787276273664,2408.2493595104147,2361.5398924544575,2396.68408203125,2388.97046112465,2425.8510061550364
2021-12-17,2390.851758463966,2400.7718426037995,2313.035994535222,2333.424560546875,2361.1975108357624,2417.4486020088398
2021-12-20,2310.892591026833,2310.892591026833,2240.3549617899507,2270.51416015625,2315.855835496006,2404.0909254767857
2021-12-21,2304.412053049675,2338.957945806855,2285.3193900986967,2304.312255859375,2310.0840456776905,2395.0201373297486
2021-12-22,2317.9212775650944,2364.7801982161445,2315.03007982421,2358.997802734375,2334.5409242060327,2391.74537963926
2021-12-23,2366.87388130384,2372.8558708943297,2350.971807657343,2358.150146484375,2346.3455353452036,2388.6912675342705
2021-12-24,2362.88609031248,2384.8200540200223,2330.5335425254157,2365.677734375,2356.011634860102,2386.599128156155
2021-12-27,2354.4614172554657,2370.861990840233,2341.0518386128856,2363.13525390625,2359.573444383176,2384.466048678891
2021-12-28,2368.469316526366,2397.631517511601,2365.9269221178893,2391.20068359375,2375.387063988463,2385.0782882166054
2021-12-29,2383.822850038209,2411.738801439744,2374.94966284869,2395.288330078125,2385.337697033294,2386.00647384038
2021-12-30,2392.7959321419276,2397.7310250704127,2338.5593217098262,2352.018798828125,2368.6782479307094,2382.916685202902
2021-12-31,2365.87704318232,2376.7442276441857,2352.916064858944,2361.04150390625,2364.8598759184797,2380.928032357752
2022-01-03,2357.9010391857955,2400.722068573171,2356.4554402957606,2396.634521484375,2380.7471987014274,2382.3558950056263
2022-01-04,2408.6481556524127,2453.61287746646,2396.783972949764,2450.7216796875,2415.7344391944634,2388.5709663403422
2022-01-05,2454.609727544372,2469.564701513976,2425.646879275016,2462.18701171875,2438.9607254566067,2395.2633341020155
2022-01-06,2443.8421294427967,2446.633773301715,2401.768850808407,2409.246337890625,2424.103531673616,2396.5345162646163
2022-01-07,2423.653097916266,2450.6718506498387,2404.3114272282137,2428.68798828125,2426.395759977433,2399.4575591752196
2022-01-10,2444.6398611342543,2449.624852694479,2408.797820497796,2430.681884765625,2428.538822371529,2402.2961342288927
2022-01-11,2428.687833971453,2467.520868677904,2427.6908356816452,2448.17919921875,2438.3590107951395,2406.4673219552433
2022-01-12,2463.8819074873045,2517.370768051164,2457.600769617678,2513.532470703125,2475.9457407491323,2416.20051729596
2022-01-13,2513.68206604036,2533.372783265664,2500.870540001537,2527.68994140625,2501.817841077691,2426.3359194878044
2022-01-14,2527.3906689433893,2559.5937624402804,2518.2682319393116,2531.378662109375,2516.598251593533,2435.885259726129
2022-01-17,2530.3816416580958,2557.3005952927565,2529.3846433753306,2544.5888671875,2530.5935593905165,2445.7674058589805
2022-01-18,2547.0815154531874,2554.658800219162,2508.1985800964303,2514.23046875,2522.412014070258,2451.991320667255
2022-01-19,2522.4056942003244,2534.3696737775595,2501.468729940164,2514.031005859375,2518.2215099648165,2457.6312920483565
2022-01-20,2492.5456870248768,2502.4158729839332,2447.630864235854,2470.013427734375,2494.1174688495958,2458.7569407470855
2022-01-21,2444.6398499045354,2494.7390148546588,2444.6398499045354,2470.412353515625,2482.2649111826104,2459.816523726043
2022-01-24,2467.57084123641,2497.2315412472312,2348.030840068519,2370.76220703125,2426.51355910693,2451.720676753789
2022-01-25,2342.4974096224732,2381.479897193935,2298.0810865777744,2366.126220703125,2396.3198899050276,2443.939362567365
2022-01-27,2328.9879933481316,2349.027756236201,2304.1129348233376,2331.081787109375,2363.7008385072013,2433.6795829802754
2022-01-28,2357.9010267106564,2368.7682110351275,2321.410790836922,2328.838623046875,2346.269730777038,2424.1485866226935
2022-01-31,2353.11537769909,2399.1766512354734,2349.1273844334673,2379.436279296875,2362.8530050369563,2420.0838314112552
2022-02-01,2400.7719134099784,2413.334189389774,2340.054814125807,2371.559814453125,2367.2064097450407,2415.6725571423344
2022-02-02,2399.7748243089923,2399.7748243089923,2367.970677012587,2376.395263671875,2371.8008367084576,2412.1018940995655
2022-02-03,2384.8199273124537,2394.241512541056,2340.1543549086564,2345.687744140625,2358.7442904245413,2406.0642441032983
2022-02-04,2333.9730811744257,2341.4006700215937,2314.132911850072,2324.30224609375,2341.523268259146,2398.6313351933395
2022-02-07,2334.969934806627,2349.7255577986602,2298.0809990304338,2310.144775390625,2325.8340218248854,2390.5871024840017
2022-02-08,2323.654123035017,2352.916122171757,2303.066204329135,2348.97802734375,2337.4060245843175,2386.8044592894335
2022-02-09,2364.0324325596034,2380.0343040297907,2350.922002217393,2376.345458984375,2356.8757417843462,2385.853641079883
2022-02-10,2388.508759647062,2388.508759647062,2358.0007579541807,2373.90283203125,2365.389286907798,2384.7672038936435
2022-02-11,2366.126154361728,2377.3423849470305,2337.0637520304786,2369.2666015625,2367.327944235149,2383.3580582271757
2022-02-14,2333.225366075212,2347.8811929972444,2306.0571612998465,2331.530517578125,2349.429230906637,2378.6464636227165
2022-02-15,2344.1422606639435,2416.6239854977916,2328.6887876310857,2410.69189453125,2380.0605627189434,2381.5596846144012
2022-02-16,2422.705901172294,2425.696896112013,2388.7580599249263,2405.70703125,2392.8837969844717,2383.75489794491
2022-02-17,2412.835620948086,2447.530966166804,2402.7658410147455,2436.165283203125,2414.5245400937984,2388.5194784229298
2022-02-18,2437.0625244076164,2449.026503895936,2412.8853158583033,2417.12255859375,2415.823549343774,2391.1197584384586
2022-02-21,2404.7598213223005,2430.1832771447375,2377.4421661546367,2392.696044921875,2404.2597971328246,2391.263057209678
2022-02-22,2345.8371226569507,2388.7080480940126,2340.1043826275763,2381.828857421875,2393.04432727735,2390.4054026835142
2022-02-23,2393.8926804265084,2399.3262724003575,2360.8919398168,2366.923828125,2379.984077701175,2388.2707140872853
2022-02-24,2298.0811721174364,2332.8763167963557,2236.6659770526103,2248.97900390625,2314.4815408037125,2375.6078313435546
2022-02-25,2273.2559408377538,2301.0221976880266,2269.417399986467,2277.09423828125,2295.787889542481,2366.6520501560726
2022-02-28,2236.2673217436163,2360.244165187352,2236.2673217436163,2352.467529296875,2324.127709419678,2365.3625482597818
2022-03-02,2327.4426528518898,2393.79293897141,2322.20841173169,2391.350341796875,2357.7390256082763,2367.7250749449718
2022-03-03,2392.7959474894924,2407.6014697777,2362.935896743005,2371.1611328125,2364.450079210388,2368.0374438420195
2022-03-04,2345.9371363230707,2357.2032664497865,2313.3852372981983,2318.569580078125,2341.5098296442566,2363.5403653180288
2022-03-07,2271.8600235920444,2305.1599135318966,2215.3302675174205,2232.82763671875,2287.1687331815033,2351.6573899908217
2022-03-08,2204.86183469905,2239.258277519361,2173.456386906593,2228.789794921875,2257.979264051689,2340.4876086209174
2022-03-09,2229.28833192255,2359.895117021769,2227.4437875942867,2347.033935546875,2302.506599799282,2341.08272925055
2022-03-10,2392.795828325844,2397.780819634856,2352.9158978537466,2385.069091796875,2343.7878457980787,2345.081489482034
2022-03-11,2368.917970562052,2403.763014100657,2368.917970562052,2391.948486328125,2367.868166063102,2349.3421255589515
2022-03-14,2379.7350661122364,2417.122501124313,2366.873885831194,2411.58935546875,2389.728760765926,2355.00096464166
2022-03-15,2420.6621067730453,2420.6621067730453,2333.82369611759,2356.355712890625,2373.0422368282752,2355.124123573384
2022-03-16,2374.8499750409433,2400.672133913579,2369.9647806837825,2396.135986328125,2384.5891115782,2358.8524747329056
2022-03-17,2425.4477123461256,2489.9035576829046,2407.8507890030855,2474.250732421875,2429.4199220000373,2369.3432254319027
2022-03-21,2436.6639881185024,2476.5439224575944,2431.6789963261162,2459.99365234375,2444.7067871718937,2377.58417333298
2022-03-22,2452.7157088986833,2527.340888460052,2446.2352197010973,2523.55224609375,2484.129516632822,2390.8539981294134
2022-03-23,2515.4268006453112,2557.1512783520707,2515.4268006453112,2531.578125,2507.853820816411,2403.647100572194
2022-03-24,2502.4658294002643,2576.3931588299856,2502.4658294002643,2570.90966796875,2539.3817443925805,2418.8527885173357
2022-03-25,2574.7480809495173,2608.14752362592,2569.2645903608545,2588.05810546875,2563.719924930665,2434.2350900583733
2022-03-28,2602.1655090871486,2621.8562251041876,2578.736049522571,2614.07958984375,2588.8997573872075,2450.584590038862
2022-03-29,2630.081553793929,2630.081553793929,2599.5733080054542,2614.677978515625,2601.7888679514163,2465.502170809477
2022-03-30,2631.9756717148057,2679.931386522765,2609.244305573206,2664.926513671875,2633.3576908116456,2483.63165652424
2022-03-31,2656.9506090039577,2661.686350996868,2620.7098663239403,2626.84130859375,2630.099499702698,2496.6507158032864
2022-04-01,2628.087659153097,2657.15006378706,2614.1296822076706,2647.878173828125,2638.988836765411,2510.398666532817
2022-04-04,2647.479109657897,2666.970475270874,2633.720484318867,2655.704345703125,2647.346591234268,2523.6082737301176
2022-04-05,2643.142337004793,2661.8857106483915,2612.833442106771,2618.16748046875,2632.757035851509,2532.2045652518113
2022-04-06,2579.334429189841,2626.592051794483,2579.334429189841,2611.1884765625,2621.9727562070047,2539.38492082551
2022-04-07,2587.3104096459933,2598.1775938534847,2559.2946597935133,2565.127197265625,2593.549976736315,2541.725127774612
2022-04-08,2552.315724293993,2617.120615731145,2552.315724293993,2607.798583984375,2600.6742803603447,2547.731805611863
2022-04-11,2592.1956559579453,2630.629990230727,2575.246684361297,2602.364990234375,2601.51963529736,2552.6984587593643
2022-04-12,2579.2346060714044,2594.787876938468,2547.7293623797786,2553.362548828125,2577.4410920627424,2552.7588305837967
2022-04-13,2566.772232139935,2584.8179994979014,2537.8592802144904,2543.99072265625,2560.715907359496,2551.9617298631106
2022-04-18,2525.39682598485,2552.1164305039124,2514.230493122379,2536.21435546875,2548.465131414123,2550.530150372714
2022-04-19,2550.3217789649116,2659.991597450502,2543.392689114882,2632.873291015625,2590.669211214874,2558.0158904311606
2022-04-20,2649.124338068202,2725.7934116471724,2641.148351494253,2710.2900390625,2650.479625138687,2571.8589948521917
2022-04-21,2742.6424822487006,2780.628214234378,2723.799312043141,2773.7490234375,2712.1143242880935,2590.2126338144926
2022-04-22,2750.6185967571264,2793.5893221664164,2735.9627699797825,2750.51904296875,2731.3166836284217,2604.785943737607
2022-04-25,2734.1680221290003,2750.1199948214867,2655.6544065331705,2686.910400390625,2709.1135420095234,2612.2518034333357
2022-04-26,2701.8655153784894,2786.610374716929,2699.572370503066,2767.318359375,2738.2159506922617,2626.348763064396
2022-04-27,2747.577792725254,2819.5111208825356,2746.780145423929,2770.01025390625,2754.113102299256,2639.4088985954736
2022-04-28,2801.5153130129584,2842.4421417431145,2777.73704969931,2811.3857421875,2782.749422243378,2655.04315710384
2022-04-29,2847.576602447119,2847.576602447119,2768.9634323914347,2781.87451171875,2782.311966981064,2666.57328025065
2022-05-02,2753.709433094474,2797.0788611681924,2749.771338307271,2772.10400390625,2777.207985443657,2676.1669824011587
2022-05-04,2776.640347895758,2781.625339543686,2668.266678151368,2685.564453125,2731.3862192843285,2677.0212979215075
2022-05-05,2715.3248114147877,2721.805300224847,2624.0994689347244,2632.97265625,2682.179437767164,2673.0168759513704
2022-05-06,2604.35886047426,2651.0184286981535,2585.7649399000957,2612.783447265625,2647.4814425163945,2667.5411097072115
2022-05-09,2567.2208253608624,2589.3044846232888,2499.474836880076,2510.740966796875,2579.111204656635,2653.2865512608173
2022-05-10,2487.510691912504,2519.015934712264,2450.621755799974,2467.2216796875,2523.1664421720675,2636.3715629359704
2022-05-11,2465.2277624328062,2477.4908902705283,2414.679997031638,2441.947998046875,2482.557220109471,2618.696693400598
2022-05-12,2420.2135050247552,2427.541540291864,2362.8860996534167,2392.19775390625,2437.3774870078605,2598.105880719294
2022-05-13,2418.717865768741,2470.5617771537263,2408.0999312808926,2419.316162109375,2428.3468245586178,2581.852269936574
2022-05-16,2427.14254455925,2473.5528656700476,2409.39592553955,2419.914306640625,2424.130565599621,2567.1306369096696
2022-05-17,2427.7906118505384,2532.2758369913736,2424.699819815785,2521.55810546875,2472.8443355341856,2562.9876795059495
2022-05-18,2532.026615944523,2562.2856114821448,2500.7209669261047,2530.730712890625,2501.7875242124055,2560.0552279954654
2022-05-19,2476.543695445301,2504.9581460572945,2458.647625232637,2472.40625,2487.0968871062028,2552.0871390867865
2022-05-20,2504.958349252313,2636.4623339852646,2494.489866598721,2616.572265625,2551.8345763656016,2557.949423317533
2022-05-23,2623.6009619716006,2645.5848226278763,2585.216528364948,2599.07470703125,2575.454641698426,2561.6880854733254
2022-05-24,2599.174514738035,2630.081461403505,2589.9023820568377,2607.998046875,2591.726344286713,2565.8980819643866
2022-05-25,2627.0906298229925,2648.72544515174,2593.691185383118,2604.15966796875,2597.9430061277317,2569.376407964783
2022-05-26,2616.5223155777408,2626.9907980254925,2540.3517406543624,2579.33447265625,2588.638739391991,2570.281686573098
2022-05-27,2585.266431724729,2597.3299648358116,2532.4754216214046,2567.370361328125,2578.0045503600577,2570.0170206417365
2022-05-30,2607.1504631095077,2665.9733607475423,2586.412850514882,2656.801025390625,2617.4027878753413,2577.906475618908
2022-05-31,2633.4712939895007,2670.759177611443,2607.8484855658266,2624.74755859375,2621.0751732345457,2582.1647558893483
2022-06-01,2626.39261800878,2647.229784700231,2608.346851775446,2625.594970703125,2623.335071968835,2586.1129572360555
2022-06-02,2626.0935620558357,2724.2479974989533,2626.0935620558357,2716.12255859375,2669.7288152812926,2597.932011904937
2022-06-03,2735.763299098309,2808.8932208013866,2733.769302524622,2771.15673828125,2720.4427767812713,2613.679714302784
2022-06-06,2771.655255853425,2805.5531978314884,2743.539952659059,2759.24267578125,2739.8427262812606,2626.912710800826
2022-06-07,2761.58545947034,2782.7220178937664,2743.7891860812856,2764.427001953125,2752.1348641171926,2639.4140099964898
2022-06-08,2764.4270599591723,2772.652296004493,2708.146554124566,2715.873291015625,2734.004077566409,2646.364853725502
2022-06-09,2701.8655178790755,2794.5863640645935,2701.8655178790755,2790.34912109375,2762.1765993300796,2659.454332577161
2022-06-10,2763.5796409663412,2781.5256113440355,2693.3910541855917,2706.102783203125,2734.1396912666023,2663.6951008158853
2022-06-13,2642.0455572712362,2664.7771677285623,2608.446762450893,2654.90673828125,2694.523214773926,2662.896158767282
2022-06-14,2642.095490588058,2663.830103007495,2605.6052541053837,2620.21142578125,2657.367320277588,2659.0157284958245
2022-06-15,2609.693050638878,2629.383767831924,2576.6424096600495,2588.5068359375,2622.937078107544,2652.6058291723402
2022-06-16,2615.126567363739,2651.0684051240096,2546.3336839675903,2552.315673828125,2587.6263759678345,2643.488542322866
2022-06-17,2552.315637065637,2616.9710739067623,2548.4274410754097,2582.2255859375,2584.9259809526675,2637.919182651469
2022-06-20,2597.1804981657174,2609.2442746181987,2513.532440520729,2535.41650390625,2560.1712424294587,2628.600757310994
2022-06-21,2552.3157485199545,2585.6153956883068,2520.7109498467944,2576.343505859375,2568.2573741444166,2623.8500980881195
2022-06-22,2550.4215136476164,2550.6208646311434,2493.4928119024007,2498.0791015625,2533.1682378534583,2612.416371131245
2022-06-23,2507.5007399106917,2517.42082477627,2437.6609570605865,2457.551025390625,2495.359631622042,2598.3377033366432
2022-06-24,2472.5557896546015,2503.4627370252842,2460.5918100272406,2492.545654296875,2493.9526429594584,2588.720244333028
2022-06-27,2537.3107845797867,2537.3107845797867,2474.1011894818444,2485.167724609375,2489.560183784417,2579.306378903605
2022-06-28,2474.6495724902197,2526.343788189772,2474.6495724902197,2520.112548828125,2504.836366306271,2573.925121624016
2022-06-29,2499.6740530419565,2589.2045477728,2493.492712352627,2572.405029296875,2538.620697801573,2573.7869314124578
2022-06-30,2572.2557159279604,2608.0478589531413,2558.2977391748627,2587.858642578125,2563.2396701898488,2575.066177882064
2022-07-01,2567.1707932732966,2584.219561353674,2357.900950077716,2401.4697265625,2482.3546983761744,2559.2846823075583
2022-07-04,2371.8091418218687,2434.669935563745,2358.9978592539364,2406.454833984375,2444.4047661802747,2545.3910597327235
2022-07-05,2415.726812635653,2457.500942862072,2409.844620194989,2425.946044921875,2435.1754055510746,2534.5324220226466
2022-07-06,2412.8355872102998,2434.6198531540467,2380.831845690296,2404.6103515625,2419.8928785567873,2522.721324708088
2022-07-07,2418.6179801039193,2425.946014673586,2367.8708660638104,2380.931640625,2400.412259590894,2509.8313534278072
2022-07-08,2410.741932302581,2410.741932302581,2375.3983906201497,2384.2216796875,2392.316969639197,2498.4122921786884
2022-07-11,2369.3664025259527,2421.509461033769,2362.885913733014,2416.6240234375,2404.4704965383485,2490.976995020398
2022-07-12,2396.7839963898114,2432.3767882536413,2396.7839963898114,2413.1845703125,2408.827533425424,2483.904956410589
2022-07-13,2420.013994942998,2426.6938347960067,2365.8769391827955,2370.413330078125,2389.6204317517745,2473.5875358349103
2022-07-14,2380.83190874254,2426.6439313368282,2369.815028992471,2389.954345703125,2389.78738872745,2465.9845185502027
2022-07-15,2407.7509051083002,2407.7509051083002,2375.94675656129,2394.590576171875,2392.1889824496625,2459.4941601521728
2022-07-18,2413.7330001120795,2417.7209935034252,2385.1191962107328,2414.979248046875,2403.584115248269,2455.447349960782
2022-07-19,2393.095081640691,2439.654853831187,2393.095081640691,2429.78466796875,2416.6843916085095,2453.114378870597
2022-07-20,2532.3757545632743,2534.868250384695,2478.7870944027327,2495.48681640625,2456.0856040073795,2456.966418646565
2022-07-21,2486.513752266448,2492.495742047362,2459.8939464229397,2478.8369140625,2467.4612590349398,2458.954645502559
2022-07-22,2492.4958776704434,2508.7469994744147,2487.5108859151023,2495.586669921875,2481.5239644784074,2462.2848295406784
2022-07-25,2460.0433388887764,2460.0433388887764,2395.7868489053517,2413.134521484375,2447.329242981391,2457.8166197173778
2022-07-26,2413.8327433453987,2436.564110441639,2404.112009671314,2414.2314453125,2430.7803441469455,2453.854331135116
2022-07-27,2412.6859811449353,2419.71486782326,2394.7899103879154,2411.938232421875,2421.3592882844105,2450.0437767066396
2022-07-28,2428.687847975643,2460.541894837116,2413.7328735422957,2449.724609375,2435.5419488297052,2450.0147614946723
2022-07-29,2467.271787532858,2509.5446639511165,2456.6039537852375,2501.91748046875,2468.7297146492274,2454.7331904923158
2022-08-01,2511.588095365795,2579.9822740742834,2500.072960069584,2567.12109375,2517.9254041996137,2464.9502726066503
2022-08-02,2564.778169379277,2599.9722586357975,2553.8610864943817,2576.8916015625,2547.408502881057,2475.1267570571817
2022-08-03,2592.1955747727766,2602.165557752672,2559.74323149166,2598.526611328125,2572.967557104591,2486.3449256272675
2022-08-04,2602.165665733416,2609.8924028634674,2527.390790281306,2564.179931640625,2568.573744372608,2493.420835264845
2022-08-05,2568.2677291954424,2571.059373234823,2519.364911834909,2526.393798828125,2547.4837716003667,2496.4183774069616
2022-08-08,2523.4027005683097,2575.795009982726,2523.4027005683097,2559.444091796875,2553.463931698621,2502.1479878060445
2022-08-10,2569.164759168228,2582.125736751723,2549.3744894411766,2574.748046875,2564.1059892868107,2508.7479931759494
2022-08-11,2595.2864899087417,2602.0658839302687,2572.4550817576146,2583.322509765625,2573.714249526218,2515.5274946841014
2022-08-12,2582.524658251275,2633.421468434794,2574.448874929967,2625.096435546875,2599.4053425365464,2525.488307489808
2022-08-16,2638.2567642119566,2649.323542333559,2619.413594337638,2643.341552734375,2621.3734476354607,2536.2022388756777
2022-08-17,2657.0004499629645,2668.864632282611,2647.5788647787995,2657.14990234375,2639.261674989605,2547.1974810091388
2022-08-18,2660.0,2669.0,2640.199951171875,2661.300048828125,2650.280861908865,2557.5704417199554
2022-08-19,2650.0,2661.699951171875,2604.949951171875,2613.85009765625,2632.0654797825573,2562.6867740778002
2022-08-22,2617.0,2631.300048828125,2586.0,2606.60009765625,2619.3327887194037,2566.678894403114
2022-08-23,2594.0,2653.199951171875,2591.35009765625,2646.800048828125,2633.0664187737643,2573.962635714479
2022-08-24,2640.10009765625,2670.0,2635.35009765625,2639.75,2636.408209386882,2579.943305194981
2022-08-25,2648.949951171875,2662.89990234375,2622.60009765625,2632.050048828125,2634.2291291075035,2584.6802818889028
2022-08-26,2633.0,2650.0,2607.0,2618.0,2626.1145645537517,2587.70934717173
